,source_file,unmutated_binary,binary_path,return_code,program_input,program_stdout,target,expected_stdout,expected_returncode,custom_returncodes,flipped_addr,flipped_index,mutation,source_code
1457,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1224_38,97,"wrong
","Enter the password (max 33554442 characters): Wrong
",X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4644,38,single_bit,
1458,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1224_39,97,"wrong
","Enter the password (max 16777226 characters): Wrong
",X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4644,39,single_bit,
1459,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1215_0,139,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4629,0,single_bit,
1460,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1215_1,139,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4629,1,single_bit,
1461,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1215_2,139,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4629,2,single_bit,
1462,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1215_3,139,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4629,3,single_bit,
1463,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1215_4,139,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4629,4,single_bit,
1464,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1215_6,139,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4629,6,single_bit,
1465,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1215_7,139,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4629,7,single_bit,
1466,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1215_8,139,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4629,8,single_bit,
1467,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1215_9,139,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4629,9,single_bit,
1468,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1215_11,139,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4629,11,single_bit,
1469,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1215_12,134,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4629,12,single_bit,
1470,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1215_13,134,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4629,13,single_bit,
1471,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1215_14,139,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4629,14,single_bit,
1472,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1215_15,97,"wrong
","Enter the password (max 10 characters): Wrong
",X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4629,15,single_bit,
1473,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1215_16,134,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4629,16,single_bit,
1474,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1215_17,139,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4629,17,single_bit,
1475,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1215_18,139,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4629,18,single_bit,
1476,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1215_19,139,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4629,19,single_bit,
1477,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1215_21,139,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4629,21,single_bit,
1478,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1215_22,97,"wrong
","Enter the password (max 10 characters): Wrong
",X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4629,22,single_bit,
1479,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1215_23,134,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4629,23,single_bit,
1480,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1215_24,139,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4629,24,single_bit,
1481,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1215_26,135,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4629,26,single_bit,
1482,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1215_27,134,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4629,27,single_bit,
1483,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1215_28,134,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4629,28,single_bit,
1484,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1215_29,139,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4629,29,single_bit,
1485,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1215_30,139,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4629,30,single_bit,
1486,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1215_32,97,"wrong
","Enter the password (max 10 characters): Wrong
",X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4629,32,single_bit,
1487,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1215_33,97,"wrong
","Enter the password (max 10 characters): Wrong
",X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4629,33,single_bit,
1488,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1215_34,139,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4629,34,single_bit,
1489,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1215_35,139,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4629,35,single_bit,
1490,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1215_36,139,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4629,36,single_bit,
1491,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1215_37,139,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4629,37,single_bit,
1492,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1215_38,139,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4629,38,single_bit,
1493,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1215_39,139,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4629,39,single_bit,
1494,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1215_40,134,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4629,40,single_bit,
1495,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1215_41,134,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4629,41,single_bit,
1496,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1215_42,134,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4629,42,single_bit,
1497,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1215_43,134,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4629,43,single_bit,
1498,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1215_44,134,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4629,44,single_bit,
1499,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1215_45,134,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4629,45,single_bit,
1500,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1215_46,134,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4629,46,single_bit,
1501,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1215_47,134,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4629,47,single_bit,
1502,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1215_48,134,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4629,48,single_bit,
1503,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1215_49,134,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4629,49,single_bit,
1504,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1215_50,134,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4629,50,single_bit,
1505,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1215_51,134,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4629,51,single_bit,
1506,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1215_52,134,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4629,52,single_bit,
1507,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1215_53,134,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4629,53,single_bit,
1508,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1215_54,134,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4629,54,single_bit,
1509,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1215_55,134,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4629,55,single_bit,
1510,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1215_56,139,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4629,56,single_bit,
1511,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1215_57,139,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4629,57,single_bit,
1512,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1215_58,134,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4629,58,single_bit,
1513,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1215_59,134,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4629,59,single_bit,
1514,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1215_60,134,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4629,60,single_bit,
1515,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1215_61,134,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4629,61,single_bit,
1516,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1215_62,134,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4629,62,single_bit,
1517,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1215_63,134,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4629,63,single_bit,
1518,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1215_64,139,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4629,64,single_bit,
1519,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1215_65,139,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4629,65,single_bit,
1520,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1215_66,139,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4629,66,single_bit,
1521,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1215_67,139,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4629,67,single_bit,
1522,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1215_68,139,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4629,68,single_bit,
1523,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1215_69,139,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4629,69,single_bit,
1524,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1215_70,139,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4629,70,single_bit,
